ID,rob_2_supply.2,rob_2_vacuum.1,cam_1_X1,rob_2_supply.3,rob_2_maxVel.2,cam_1_Y.4,EoL_1_X,EoL_4_X,cam_3_X,cam_1_Y.1,con_1.2,EoL_2_X,EoL_4_Y,EoL_6_Y,con_1.4,cam_2_Y,EoL_3_Y,cam_3_Y,EoL_6_X,rob_2_maxVel.3,EoL_5_X,cam_2_X,cam_1_Y.3,EoL_3_X,cam_1_X3,rob_2_supply.1,rob_2_supply.4,con_1.1,EoL_2_Y,rob_2_maxVel.1,cam_1_X4,con_2,EoL_1_Y,cam_1_Y.2,con_1.3,rob_2_maxVel.4,cam_1_X2,EoL_5_Y
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
7,,90.222385052873,,,,,,,,,,,,,,,,,,,,,,,,,99.777313212997,,,,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,0.6328125,99.777313212997,1.9792650948658,0.6171875,0.7578125,,0.7578125,0.625,345,,,,345,0.78125,,0.78125,,1.9792650948658,,0.7578125,0.6171875,,0.6015625,99.777313212997,99.777313212997,345,,1.9792650948658,0.6015625,527,0.7890625,0.6171875,345,1.9792650948658,0.6328125,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,75.002565292181,,,,74.994844180203,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,74.999624808213,,1.9792650948658,,74.997505455643,,,74.998675315827,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,0.011079002127225,,,,0.009398725947858,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,0.0072751398102395,,1.9792650948658,,0.0088139028797691,,,0.010710361836621,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
2,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,0.6484375,99.777313212997,1.9792650948658,0.625,0.7578125,,0.7578125,0.6328125,345,,,,345,0.7578125,,0.7578125,,1.9792650948658,,0.7578125,0.625,,0.6171875,99.777313212997,99.777313212997,345,,1.9792650948658,0.6171875,527,0.7578125,0.6328125,345,1.9792650948658,0.6328125,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,74.985741682087,,,,74.999475334141,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,74.987978686705,,1.9792650948658,,74.99621968774,,,74.993185417611,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,0.013018353449535,,,,0.012567072465881,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,0.014529752114397,,1.9792650948658,,0.011723824079586,,,0.011943545688112,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
9,,90.222385052873,,,,,,,,,,,,,,,,,,,,,,,,,99.777313212997,,,,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,0.6328125,99.777313212997,1.9792650948658,0.6171875,0.7578125,,0.7578125,0.6328125,345,,,,345,0.7734375,,0.7734375,,1.9792650948658,,0.7578125,0.62854146957397,,0.64655095338821,99.777313212997,99.777313212997,345,,1.9792650948658,0.6328125,527,0.7734375,0.6328125,345,1.9792650948658,0.6328125,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,75.002565292181,,,,74.994844180203,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,74.999624808213,,1.9792650948658,,74.99621968774,,,74.998675315827,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,0.011079002127225,,,,0.009398725947858,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,0.0072751398102395,,1.9792650948658,,0.011723824079586,,,0.010710361836621,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
4,99.777313212997,90.222385052873,,99.777313212997,1.9792650948658,,,,,,,,,,,,,,,1.9792650948658,,,,,,99.777313212997,99.777313212997,,,1.9792650948658,,,,,,1.9792650948658,,
